edge_id,source_node,edge_type,target_node,evidence_ref,verified
E_a1d295b06f7b,paper:P0726,reports,insight:INSIGHT_F2BC48BC46,P0726,True
E_b862d1298621,paper:P0727,reports,insight:INSIGHT_3517938A2F,P0727,True
E_d089dd2f8b72,paper:P0728,reports,insight:INSIGHT_6B96B0D38A,P0728,True
E_c5825e31756d,paper:P0729,reports,insight:INSIGHT_5E3994D3E0,P0729,True
E_a6247efffef8,insight:INSIGHT_5E3994D3E0,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_5E3994D3E0,False
E_1e74f83653ba,paper:P0730,reports,insight:INSIGHT_8D801E7EB8,P0730,True
E_24c093496f25,paper:P0731,reports,insight:INSIGHT_7169809AB8,P0731,True
E_f1bd96988f50,paper:P0732,reports,insight:INSIGHT_50A3C4F0FC,P0732,True
E_539a418f4fd5,paper:P0733,reports,insight:INSIGHT_1DB32DA4CD,P0733,True
E_20e2e7c7c2a0,insight:INSIGHT_1DB32DA4CD,expresses_lever,lever:electrode_interface,INSIGHT_1DB32DA4CD,False
E_f1503575e30a,paper:P0734,reports,insight:INSIGHT_5EF6844B98,P0734,True
E_326b59a2d5d9,insight:INSIGHT_5EF6844B98,expresses_lever,lever:electrode_interface,INSIGHT_5EF6844B98,False
E_60b140914330,paper:P0735,reports,insight:INSIGHT_F96E067C3E,P0735,True
E_0f6434675815,insight:INSIGHT_F96E067C3E,expresses_lever,lever:electrode_interface,INSIGHT_F96E067C3E,False
E_bc0a89029634,paper:P0736,reports,insight:INSIGHT_77B74F4947,P0736,True
E_a9c617c32d72,paper:P0737,reports,insight:INSIGHT_47ACC2F1E8,P0737,True
E_a550edd658f3,insight:INSIGHT_47ACC2F1E8,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_47ACC2F1E8,False
E_72e7ca9a3517,paper:P0740,reports,insight:INSIGHT_804F7E36E4,P0740,True
E_af4adffa239f,paper:P0741,reports,insight:INSIGHT_0C4601A11E,P0741,True
E_2c6ca4044f64,paper:P0742,reports,insight:INSIGHT_1E9E204BAF,P0742,True
E_c9f6b9f78725,paper:P0744,reports,insight:INSIGHT_E6302E2343,P0744,True
E_41f26c4b37e6,paper:P0745,reports,insight:INSIGHT_4FEB609835,P0745,True
E_0975e895cf99,insight:INSIGHT_4FEB609835,expresses_lever,lever:ion_electron_coupling,INSIGHT_4FEB609835,False
E_c267bc856bf4,paper:P0746,reports,insight:INSIGHT_2A14DFFD77,P0746,True
E_b26e2296da49,paper:P0746,reports,insight:INSIGHT_D62EAA9FDD,P0746,True
E_bbbe1de3fe40,paper:P0747,reports,insight:INSIGHT_859A66AB9E,P0747,True
E_edf9322789b5,insight:INSIGHT_859A66AB9E,expresses_lever,lever:polarity_switching,INSIGHT_859A66AB9E,False
E_d74fa33e8346,paper:P0748,reports,insight:INSIGHT_06CBF99BFC,P0748,True
E_379e794e7041,paper:P0749,reports,insight:INSIGHT_3E84670903,P0749,True
E_0477d0697bbe,paper:P0750,reports,insight:INSIGHT_7C01CA48DB,P0750,True
E_00eb3dc8e772,paper:P0751,reports,insight:INSIGHT_7EEA4A7B9D,P0751,True
E_f4ba82fbc87b,paper:P0752,reports,insight:INSIGHT_7A9D5CEE44,P0752,True
E_d0cef276e7e6,insight:INSIGHT_7A9D5CEE44,expresses_lever,lever:phase_or_species_transition,INSIGHT_7A9D5CEE44,False
E_07751406c0f6,insight:INSIGHT_7A9D5CEE44,expresses_lever,lever:ion_electron_coupling,INSIGHT_7A9D5CEE44,False
E_166689feb85e,paper:P0753,reports,insight:INSIGHT_5C5B11A37D,P0753,True
E_3fab7a8b2692,paper:P0754,reports,insight:INSIGHT_9094340584,P0754,True
E_dd0517da31eb,paper:P0755,reports,insight:INSIGHT_BFE40909A6,P0755,True
E_112f31646873,paper:P0756,reports,insight:INSIGHT_F94306BA06,P0756,True
E_aeae9f6bf2cc,paper:P0757,reports,insight:INSIGHT_4CD22DC667,P0757,True
E_b60fb341a073,insight:INSIGHT_4CD22DC667,expresses_lever,lever:oriented_or_confined_channels,INSIGHT_4CD22DC667,False
E_4638ea435c5b,paper:P0758,reports,insight:INSIGHT_8D92140F31,P0758,True
E_8adc64b8fd49,paper:P0759,reports,insight:INSIGHT_5A76F19943,P0759,True
E_a41af94154e5,insight:INSIGHT_5A76F19943,expresses_lever,lever:ion_electron_coupling,INSIGHT_5A76F19943,False
E_563e425e5140,paper:P0760,reports,insight:INSIGHT_D7B9BEDDDC,P0760,True
E_9cf51d30c2cb,paper:P0761,reports,insight:INSIGHT_94E637F496,P0761,True
E_5a36213615c2,paper:P0762,reports,insight:INSIGHT_5017B26F5E,P0762,True
E_7c6b0c95c4e7,paper:P0763,reports,insight:INSIGHT_1C8D743AA9,P0763,True
E_384e86ab9141,paper:P0764,reports,insight:INSIGHT_AEBB4711D7,P0764,True
E_0902540a9a37,insight:INSIGHT_AEBB4711D7,expresses_lever,lever:ion_electron_coupling,INSIGHT_AEBB4711D7,False
E_f0044c06a26f,insight:INSIGHT_AEBB4711D7,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_AEBB4711D7,False
E_36bc8ee20736,paper:P0765,reports,insight:INSIGHT_6002095E08,P0765,True
E_abfa1285db44,paper:P0766,reports,insight:INSIGHT_B884FC635D,P0766,True
E_f716d4efd892,paper:P0767,reports,insight:INSIGHT_60E48A3ABE,P0767,True
E_5b775c6005d3,insight:INSIGHT_60E48A3ABE,expresses_lever,lever:phase_or_species_transition,INSIGHT_60E48A3ABE,False
E_0ff0c731bbd2,paper:P0768,reports,insight:INSIGHT_8F0F3CE8FF,P0768,True
E_ed082ba00349,insight:INSIGHT_8F0F3CE8FF,expresses_lever,lever:phase_or_species_transition,INSIGHT_8F0F3CE8FF,False
E_3108aa54d943,paper:P0769,reports,insight:INSIGHT_2E0DA0F242,P0769,True
E_bbd53c6ae9ab,insight:INSIGHT_2E0DA0F242,expresses_lever,lever:osmotic_or_concentration_gradient,INSIGHT_2E0DA0F242,False
E_9be246d00494,paper:P0770,reports,insight:INSIGHT_109F8A9BB1,P0770,True
E_3f9f2b81be46,paper:P0771,reports,insight:INSIGHT_D14C122D1F,P0771,True
E_5f6c57524e8f,insight:INSIGHT_D14C122D1F,expresses_lever,lever:pyroelectric_hybrid,INSIGHT_D14C122D1F,False
E_c1ea30b1c6d2,paper:P0772,reports,insight:INSIGHT_32C2834016,P0772,True
E_61e7a7d30ffc,insight:INSIGHT_32C2834016,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_32C2834016,False
E_8c6722835167,insight:INSIGHT_32C2834016,expresses_lever,lever:phase_or_species_transition,INSIGHT_32C2834016,False
E_2b3eab2c3f75,insight:INSIGHT_32C2834016,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_32C2834016,False
E_d54afa9b675e,paper:P0773,reports,insight:INSIGHT_4FEF31C354,P0773,True
E_85d71ada8f88,paper:P0774,reports,insight:INSIGHT_423A6F9094,P0774,True
E_47a4a0460b6b,paper:P0775,reports,insight:INSIGHT_0DA903924C,P0775,True
E_9eea7dd18d06,paper:P0776,reports,insight:INSIGHT_14007BD2E3,P0776,True
E_b3f2758340b8,paper:P0777,reports,insight:INSIGHT_63C18DC161,P0777,True
E_09c8d7d57e29,paper:P0778,reports,insight:INSIGHT_419CDDBEA5,P0778,True
E_049eeeae1fc0,paper:P0778,reports,insight:INSIGHT_F48446A573,P0778,True
E_a1a68e5313a7,paper:P0779,reports,insight:INSIGHT_527DD820A1,P0779,True
E_9f613785182d,insight:INSIGHT_527DD820A1,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_527DD820A1,False
E_ef43180d79ad,paper:P0780,reports,insight:INSIGHT_34DE49D1F8,P0780,True
E_7586f701e6af,paper:P0781,reports,insight:INSIGHT_85F8CEE4CD,P0781,True
E_fa3fb0e37ae6,paper:P0782,reports,insight:INSIGHT_4E78C1DECC,P0782,True
E_55c8e5b0c6ea,paper:P0783,reports,insight:INSIGHT_7CC90E6BA3,P0783,True
E_77984d624a46,paper:P0784,reports,insight:INSIGHT_FAC023E19F,P0784,True
E_8af2fa6fea4d,paper:P0785,reports,insight:INSIGHT_104693266F,P0785,True
E_bb4dcfa436e3,paper:P0786,reports,insight:INSIGHT_BCE1E8FA72,P0786,True
E_ffc9ade23ab5,paper:P0787,reports,insight:INSIGHT_C6005B95F5,P0787,True
E_159cb64e3968,insight:INSIGHT_C6005B95F5,expresses_lever,lever:phase_or_species_transition,INSIGHT_C6005B95F5,False
E_4a8d60b262da,paper:P0788,reports,insight:INSIGHT_9A34587528,P0788,True
E_43899f9417c8,paper:P0789,reports,insight:INSIGHT_39673A4F7A,P0789,True
E_fa0eb680a87a,paper:P0790,reports,insight:INSIGHT_78D41FD7CF,P0790,True
E_abd42046c2c8,paper:P0791,reports,insight:INSIGHT_AD52C4A14D,P0791,True
E_d37ea1caadf6,paper:P0792,reports,insight:INSIGHT_5E7626BAC9,P0792,True
E_5d86b5c9a84f,insight:INSIGHT_5E7626BAC9,expresses_lever,lever:phase_or_species_transition,INSIGHT_5E7626BAC9,False
E_a547c50f754c,paper:P0793,reports,insight:INSIGHT_B5E43BB52B,P0793,True
E_acf8b2219d11,paper:P0794,reports,insight:INSIGHT_4CBA9BD0C9,P0794,True
E_76304723b2ba,paper:P0795,reports,insight:INSIGHT_A7265CD3D7,P0795,True
E_43e802233155,paper:P0796,reports,insight:INSIGHT_F89413AD8A,P0796,True
E_85dd72fbd0df,paper:P0797,reports,insight:INSIGHT_F860FDE4C9,P0797,True
E_1536a3320860,paper:P0798,reports,insight:INSIGHT_6F96C197B4,P0798,True
E_1966c7b3f9ff,paper:P0799,reports,insight:INSIGHT_C232C0C3BC,P0799,True
E_ec755a20b03c,paper:P0800,reports,insight:INSIGHT_3BF533CAC4,P0800,True
E_edb72d46704c,paper:P0801,reports,insight:INSIGHT_ABCD3123FF,P0801,True
E_591b4a4e2492,paper:P0802,reports,insight:INSIGHT_25D934ABD9,P0802,True
E_4afd810b9824,paper:P0803,reports,insight:INSIGHT_F3DA876B62,P0803,True
E_4a1e684d3e8f,paper:P0803,reports,insight:INSIGHT_D2C5D904E3,P0803,True
E_02385c49c2d9,paper:P0804,reports,insight:INSIGHT_8F54D5E42D,P0804,True
E_9443788efc0f,paper:P0805,reports,insight:INSIGHT_22A132DE5A,P0805,True
E_de4152c53ed7,insight:INSIGHT_22A132DE5A,expresses_lever,lever:phase_or_species_transition,INSIGHT_22A132DE5A,False
E_eaa21c62a500,paper:P0806,reports,insight:INSIGHT_D7196C1E54,P0806,True
E_dcb2f60e6cf0,paper:P0807,reports,insight:INSIGHT_004658BBA8,P0807,True
E_a2cc403dc9d5,paper:P0809,reports,insight:INSIGHT_91161947C9,P0809,True
E_2764e9beda30,paper:P0809,reports,insight:INSIGHT_0B5DA2081B,P0809,True
E_4efe1611d307,paper:P0810,reports,insight:INSIGHT_07883ED4C5,P0810,True
E_2f623744e084,insight:INSIGHT_07883ED4C5,expresses_lever,lever:phase_or_species_transition,INSIGHT_07883ED4C5,False
E_efbbcf1d1d2e,paper:P0811,reports,insight:INSIGHT_5CB1091CED,P0811,True
E_f9074078ce72,paper:P0812,reports,insight:INSIGHT_2C23065783,P0812,True
E_801cb175beee,insight:INSIGHT_2C23065783,expresses_lever,lever:phase_or_species_transition,INSIGHT_2C23065783,False
E_04f611679a64,paper:P0813,reports,insight:INSIGHT_737B983588,P0813,True
E_1cf6b5357cf1,paper:P0814,reports,insight:INSIGHT_DCBEE876D9,P0814,True
E_e69ab29095de,paper:P0815,reports,insight:INSIGHT_C2F0A988F8,P0815,True
E_9b8bbdb08b03,paper:P0816,reports,insight:INSIGHT_4232D95EB4,P0816,True
E_b9fb29036717,insight:INSIGHT_4232D95EB4,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_4232D95EB4,False
E_d61661f5ba2b,paper:P0817,reports,insight:INSIGHT_DBC7D915B9,P0817,True
E_8a0ff5ab6f3a,insight:INSIGHT_DBC7D915B9,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_DBC7D915B9,False
E_210be7e3dc5d,paper:P0818,reports,insight:INSIGHT_E08A256302,P0818,True
E_eee5eaea5420,paper:P0819,reports,insight:INSIGHT_5664DCEDD4,P0819,True
E_54522af256fd,paper:P0820,reports,insight:INSIGHT_422B15A473,P0820,True
E_6e8afbf342fa,insight:INSIGHT_422B15A473,expresses_lever,lever:electrode_interface,INSIGHT_422B15A473,False
E_514882022295,paper:P0822,reports,insight:INSIGHT_43CE10FD72,P0822,True
E_f3d1d7f83cbc,insight:INSIGHT_43CE10FD72,expresses_lever,lever:multi_ion_entropy,INSIGHT_43CE10FD72,False
E_6c929311a0f0,paper:P0823,reports,insight:INSIGHT_AE4FDA9108,P0823,True
E_6d696d203303,paper:P0824,reports,insight:INSIGHT_595ED3A168,P0824,True
E_df886b4d8294,paper:P0825,reports,insight:INSIGHT_7AD2D12931,P0825,True
E_318bcbfd7c91,insight:INSIGHT_7AD2D12931,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_7AD2D12931,False
E_747cbc9c304a,paper:P0826,reports,insight:INSIGHT_7D7DD992ED,P0826,True
E_2a0e2c736772,paper:P0827,reports,insight:INSIGHT_B940B827A1,P0827,True
E_9a5cd5b0deee,paper:P0829,reports,insight:INSIGHT_941C024909,P0829,True
E_4fbce297b65d,paper:P0829,reports,insight:INSIGHT_982214107C,P0829,True
E_2f96e89cbde5,paper:P0830,reports,insight:INSIGHT_05D6A3088D,P0830,True
E_8630613c3b9f,paper:P0831,reports,insight:INSIGHT_303C131A19,P0831,True
E_0f3ba9aa7dad,paper:P0832,reports,insight:INSIGHT_BEFED9823F,P0832,True
E_28ffbcd96954,paper:P0833,reports,insight:INSIGHT_0A480085E0,P0833,True
E_9344152ad4b9,paper:P0834,reports,insight:INSIGHT_5661032053,P0834,True
E_29d31c1e0d31,paper:P0836,reports,insight:INSIGHT_7101E22C71,P0836,True
E_896544075e44,paper:P0838,reports,insight:INSIGHT_FB26883890,P0838,True
E_35961d2efdb3,insight:INSIGHT_FB26883890,expresses_lever,lever:electrode_interface,INSIGHT_FB26883890,False
E_8b7d9278b32a,paper:P0839,reports,insight:INSIGHT_E8A0E3E2D0,P0839,True
E_f3ede82d9630,insight:INSIGHT_E8A0E3E2D0,expresses_lever,lever:osmotic_or_concentration_gradient,INSIGHT_E8A0E3E2D0,False
E_98184b18d392,paper:P0840,reports,insight:INSIGHT_5D24F6266E,P0840,True
E_e70f31f8f7a3,paper:P0841,reports,insight:INSIGHT_DD1056F2EB,P0841,True
E_e210a90d2919,insight:INSIGHT_DD1056F2EB,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_DD1056F2EB,False
E_16275abbfc6e,insight:INSIGHT_DD1056F2EB,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_DD1056F2EB,False
E_f2f2255d8a57,paper:P0842,reports,insight:INSIGHT_D1F1E8F91B,P0842,True
E_a3f6690ccc1a,paper:P0843,reports,insight:INSIGHT_E7AA596EA6,P0843,True
E_1c20ffbcdd09,paper:P0843,reports,insight:INSIGHT_19F46C53B7,P0843,True
E_56af5efe78ec,paper:P0844,reports,insight:INSIGHT_158CDB0945,P0844,True
E_fdc0cc354972,paper:P0845,reports,insight:INSIGHT_11733CA034,P0845,True
E_18bc93877938,paper:P0846,reports,insight:INSIGHT_019B539896,P0846,True
E_d7fe9d031bf2,insight:INSIGHT_019B539896,expresses_lever,lever:phase_or_species_transition,INSIGHT_019B539896,False
E_ccc018675dbb,paper:P0847,reports,insight:INSIGHT_0126364D31,P0847,True
E_f9d704ee0d2e,paper:P0848,reports,insight:INSIGHT_FAF754C4C8,P0848,True
E_14ee96e2bc2a,paper:P0849,reports,insight:INSIGHT_4B416D40B5,P0849,True
E_0c9d6dc82e2f,paper:P0850,reports,insight:INSIGHT_EDE20F0B43,P0850,True
E_b646fd22b44c,paper:P0851,reports,insight:INSIGHT_737067276F,P0851,True
E_5ceef7eecf9a,insight:INSIGHT_737067276F,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_737067276F,False
E_3b7b327da548,insight:INSIGHT_737067276F,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_737067276F,False
E_a31d04c1d2c8,insight:INSIGHT_737067276F,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_737067276F,False
E_2174ffe639b4,paper:P0852,reports,insight:INSIGHT_B670E5A2D7,P0852,True
E_def1f066e5ce,paper:P0853,reports,insight:INSIGHT_3CF4D4FDE5,P0853,True
E_72fd31edfbaa,insight:INSIGHT_3CF4D4FDE5,expresses_lever,lever:phase_or_species_transition,INSIGHT_3CF4D4FDE5,False
E_ba8dc56efc62,insight:INSIGHT_3CF4D4FDE5,expresses_lever,lever:ion_electron_coupling,INSIGHT_3CF4D4FDE5,False
E_07e165241e84,paper:P0854,reports,insight:INSIGHT_2DF1D29437,P0854,True
E_b19872d75cca,paper:P0855,reports,insight:INSIGHT_F27A553BA8,P0855,True
E_62844668ee85,paper:P0856,reports,insight:INSIGHT_90237FE5B0,P0856,True
E_d287acd48a69,paper:P0857,reports,insight:INSIGHT_315AFDE744,P0857,True
E_b930d7eeacdb,paper:P0858,reports,insight:INSIGHT_443F5A555A,P0858,True
E_96cca2bf3597,paper:P0859,reports,insight:INSIGHT_650D1CE7B4,P0859,True
E_221c0cdb35b8,paper:P0859,reports,insight:INSIGHT_7DF121B48E,P0859,True
E_5485f480071f,paper:P0860,reports,insight:INSIGHT_DCEE233101,P0860,True
E_9e6f69369c10,paper:P0861,reports,insight:INSIGHT_46C2EA708F,P0861,True
E_3609a6ef5a01,paper:P0862,reports,insight:INSIGHT_1520DAEE13,P0862,True
E_59aa15028ece,insight:INSIGHT_1520DAEE13,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_1520DAEE13,False
E_66d44cc6323f,paper:P0863,reports,insight:INSIGHT_5404C61F74,P0863,True
E_67b948c6d93a,paper:P0865,reports,insight:INSIGHT_D555008588,P0865,True
E_27d7432a6fcc,insight:INSIGHT_D555008588,expresses_lever,lever:phase_or_species_transition,INSIGHT_D555008588,False
E_f086aae0ff40,paper:P0866,reports,insight:INSIGHT_FEB5FD442A,P0866,True
E_9469251ac5e1,paper:P0866,reports,insight:INSIGHT_427E3AD0CC,P0866,True
E_b4404bb73c15,paper:P0867,reports,insight:INSIGHT_658DDCBECD,P0867,True
E_39856f733d78,insight:INSIGHT_658DDCBECD,expresses_lever,lever:electrode_interface,INSIGHT_658DDCBECD,False
E_006320ea2752,paper:P0868,reports,insight:INSIGHT_7E8EC9E50F,P0868,True
E_79adbef22fb3,paper:P0869,reports,insight:INSIGHT_B8005382D5,P0869,True
E_982b8c77ef46,insight:INSIGHT_B8005382D5,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_B8005382D5,False
E_e379c4679acd,paper:P0870,reports,insight:INSIGHT_09F3088AB8,P0870,True
E_0e02ad89fa55,paper:P0871,reports,insight:INSIGHT_2B28A647AF,P0871,True
E_e0e0bf6b3887,paper:P0871,reports,insight:INSIGHT_9AE4DD32AB,P0871,True
E_a4aab8e58826,paper:P0872,reports,insight:INSIGHT_5C4E09E639,P0872,True
E_eadb802705ad,paper:P0872,reports,insight:INSIGHT_F5256D7F6B,P0872,True
E_1294a8dd23e8,paper:P0873,reports,insight:INSIGHT_109D13F5B3,P0873,True
E_89d337d8deb0,insight:INSIGHT_109D13F5B3,expresses_lever,lever:electrode_interface,INSIGHT_109D13F5B3,False
E_27031ced85d5,paper:P0874,reports,insight:INSIGHT_DD5D98A512,P0874,True
E_23b17a496519,paper:P0875,reports,insight:INSIGHT_4054D7A0A6,P0875,True
E_29d8b1d500ff,paper:P0876,reports,insight:INSIGHT_CE065F53E9,P0876,True
E_a6012ba92872,paper:P0877,reports,insight:INSIGHT_5DCA87BD01,P0877,True
E_64360026d55e,paper:P0878,reports,insight:INSIGHT_3B24621DCD,P0878,True
E_294ca4bfd998,insight:INSIGHT_3B24621DCD,expresses_lever,lever:coordination_or_ion_pairing,INSIGHT_3B24621DCD,False
E_e6462d3cf205,insight:INSIGHT_3B24621DCD,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_3B24621DCD,False
E_ad66f86c90d6,paper:P0879,reports,insight:INSIGHT_C12CB21143,P0879,True
E_4dce278146d9,paper:P0880,reports,insight:INSIGHT_83B4E6654C,P0880,True
E_adf280eb7297,paper:P0881,reports,insight:INSIGHT_69D1AA3F38,P0881,True
E_581b6b8f164d,insight:INSIGHT_69D1AA3F38,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_69D1AA3F38,False
E_f693fe39ca33,paper:P0882,reports,insight:INSIGHT_35DB56E2F6,P0882,True
E_cfc691d5a16a,insight:INSIGHT_35DB56E2F6,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_35DB56E2F6,False
E_74747ba1c115,paper:P0883,reports,insight:INSIGHT_097661BB2E,P0883,True
E_6635a80d5c61,paper:P0884,reports,insight:INSIGHT_ACE9A6D86B,P0884,True
E_32da5eb048a7,insight:INSIGHT_ACE9A6D86B,expresses_lever,lever:thermodiffusion_or_soret,INSIGHT_ACE9A6D86B,False
E_967f82c6deaa,paper:P0885,reports,insight:INSIGHT_734B33ABFB,P0885,True
E_dbb32c41799c,paper:P0886,reports,insight:INSIGHT_13DD055CE7,P0886,True
E_627d894586c4,paper:P0887,reports,insight:INSIGHT_CCAA0C6E8D,P0887,True
E_ff5738869d2c,paper:P0889,reports,insight:INSIGHT_D6EC39E8E9,P0889,True
E_918342f44583,paper:P0890,reports,insight:INSIGHT_26A295C5CC,P0890,True
E_fb99563bc79a,paper:P0891,reports,insight:INSIGHT_20DB44BFF5,P0891,True
E_c647c5175697,insight:INSIGHT_20DB44BFF5,expresses_lever,lever:antifreeze_or_low_volatility_gel,INSIGHT_20DB44BFF5,False
E_38af85bfaefa,paper:P0893,reports,insight:INSIGHT_0CE6A03E5A,P0893,True
E_bae7f7519189,paper:P0893,reports,insight:INSIGHT_36C8D9ADF9,P0893,True
E_02ad589fd259,paper:P0894,reports,insight:INSIGHT_A20A7FF36F,P0894,True
E_4c523495829e,paper:P0895,reports,insight:INSIGHT_325FBE7982,P0895,True
E_87dc4dba2e57,paper:P0896,reports,insight:INSIGHT_1AA4BD3F8B,P0896,True
E_38ab923bcf11,paper:P0896,reports,insight:INSIGHT_61056D2112,P0896,True
E_5db7827b155d,paper:P0897,reports,insight:INSIGHT_0CDC6BE386,P0897,True
E_a0bbfa929408,paper:P0899,reports,insight:INSIGHT_43DA22E044,P0899,True
E_792cfa838d8b,paper:P0899,reports,insight:INSIGHT_8089777D84,P0899,True
E_49c60b95b8dd,paper:P0900,reports,insight:INSIGHT_1AE0C899F0,P0900,True
E_10c98f2cb714,paper:P0901,reports,insight:INSIGHT_B2DBA806FF,P0901,True
E_f12835681312,paper:P0902,reports,insight:INSIGHT_FD76181A68,P0902,True
E_8508ddd8d3fb,paper:P0903,reports,insight:INSIGHT_D18B47D3EF,P0903,True
E_7bc09166cb7f,paper:P0904,reports,insight:INSIGHT_F5E94847AC,P0904,True
E_1552cb419a18,paper:P0904,reports,insight:INSIGHT_2849472ABC,P0904,True
E_641fc7a7354c,paper:P0905,reports,insight:INSIGHT_1836526F24,P0905,True
E_1a897a0801f6,paper:P0906,reports,insight:INSIGHT_84DECEE7BD,P0906,True
E_df1fa4f94b81,insight:INSIGHT_84DECEE7BD,expresses_lever,lever:electrode_interface,INSIGHT_84DECEE7BD,False
E_938d108d0491,paper:P0907,reports,insight:INSIGHT_1BDE0FB051,P0907,True
E_58c844b03cb8,paper:P0908,reports,insight:INSIGHT_C22B80EDE7,P0908,True
E_bc4535965457,paper:P0909,reports,insight:INSIGHT_C948BB5E65,P0909,True
E_a38d3b9cffdb,insight:INSIGHT_C948BB5E65,expresses_lever,lever:electrode_interface,INSIGHT_C948BB5E65,False
E_80e701e36959,paper:P0910,reports,insight:INSIGHT_9F84A7DE22,P0910,True
E_1ad750265488,paper:P0911,reports,insight:INSIGHT_4FB4CC74C8,P0911,True
E_72eb6dbfce50,paper:P0912,reports,insight:INSIGHT_7C53E7006A,P0912,True
E_596ede64cb5a,paper:P0913,reports,insight:INSIGHT_80F989316E,P0913,True
E_31b500d3accf,paper:P0914,reports,insight:INSIGHT_9A226564A6,P0914,True
E_19736d31f20e,paper:P0915,reports,insight:INSIGHT_7E2FA618B0,P0915,True
E_aad6202e2750,insight:INSIGHT_7E2FA618B0,expresses_lever,lever:ion_electron_coupling,INSIGHT_7E2FA618B0,False
E_bcd9ecfb20b3,insight:INSIGHT_7E2FA618B0,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_7E2FA618B0,False
E_2f698489b266,paper:P0916,reports,insight:INSIGHT_00D869B75A,P0916,True
E_6e8f295681d9,paper:P0917,reports,insight:INSIGHT_F9F7B59086,P0917,True
E_6957e29bba7e,paper:P0918,reports,insight:INSIGHT_3B5E508B44,P0918,True
E_647fd0be8add,paper:P0918,reports,insight:INSIGHT_9DD0FEA465,P0918,True
E_fe402d36b939,insight:INSIGHT_9DD0FEA465,expresses_lever,lever:moisture_or_evaporation_gradient,INSIGHT_9DD0FEA465,False
E_c2fdc237e866,paper:P0919,reports,insight:INSIGHT_D070C94CE0,P0919,True
E_b317ec33bf0a,insight:INSIGHT_D070C94CE0,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_D070C94CE0,False
E_56ef8fb1d891,insight:INSIGHT_D070C94CE0,expresses_lever,lever:osmotic_or_concentration_gradient,INSIGHT_D070C94CE0,False
E_8a24148aef8a,insight:INSIGHT_D070C94CE0,expresses_lever,lever:electrode_interface,INSIGHT_D070C94CE0,False
E_511ac33108a4,paper:P0920,reports,insight:INSIGHT_225A539502,P0920,True
E_df5d03b7f0bf,insight:INSIGHT_225A539502,expresses_lever,lever:ion_electron_coupling,INSIGHT_225A539502,False
E_2be7c9b349d1,insight:INSIGHT_225A539502,expresses_lever,lever:self_healing_or_tough_gel,INSIGHT_225A539502,False
E_c9e27f5ece3e,paper:P0921,reports,insight:INSIGHT_85B854B283,P0921,True
E_6340990feee5,paper:P0922,reports,insight:INSIGHT_AC5AE15A38,P0922,True
E_560ba35d4123,paper:P0923,reports,insight:INSIGHT_70A2A2EAA1,P0923,True
